cell_type	beta	se	z	p	q	sig_pct	trait	discovery
early pro-B cell	4.538894164847389	11.222279305221942	0.4044538583828825	0.3871604888786373	0.9090909090909092	0.0	UKB_460K.biochemistry_LDLdirect	False
fibroblast of cardiac tissue	8.226551559306616	13.99805156452289	0.5876926171751111	0.5441781133870319	0.9746473672603556	0.0	UKB_460K.biochemistry_LDLdirect	False
aortic endothelial cell	12.516348135342293	14.192559156834132	0.8818950829819373	0.6025287955872775	0.9771863538626262	0.0	UKB_460K.biochemistry_LDLdirect	False
pancreatic stellate cell	-2.903493642807007	13.651934118496992	-0.212680021570941	0.5803591258840767	0.9771863538626262	0.0	UKB_460K.biochemistry_LDLdirect	False
bulge keratinocyte	3.4126169194508336	14.005814750566971	0.2436571509924252	0.6059307257078133	0.9771863538626262	0.0	UKB_460K.biochemistry_LDLdirect	False
mesenchymal stem cell of adipose	6.039794787175227	10.475381695192093	0.5765703783325934	0.6186628622545137	0.9771863538626262	0.0	UKB_460K.biochemistry_LDLdirect	False
mesangial cell	-4.844976425170898	16.204997970642165	-0.2989803783961167	0.6188846907796632	0.9771863538626262	0.0	UKB_460K.biochemistry_LDLdirect	False
skeletal muscle satellite cell	6.852782747927055	16.317158839435262	0.4199740172514145	0.5781046633848556	0.9771863538626262	0.0	UKB_460K.biochemistry_LDLdirect	False
bladder urothelial cell	0.9548089517586114	10.414922641656002	0.0916770085204198	0.6070788378296396	0.9771863538626262	0.0	UKB_460K.biochemistry_LDLdirect	False
valve cell	0.8616094278924936	13.605908642906888	0.0633261217979493	0.6005626673458869	0.9771863538626262	0.0	UKB_460K.biochemistry_LDLdirect	False
kidney collecting duct epithelial cell	0.6823745176575938	8.22616551827095	0.0829517125739796	0.5613290922392103	0.9771863538626262	0.0	UKB_460K.biochemistry_LDLdirect	False
endothelial cell of lymphatic vessel	-0.6232011517210938	10.775327350773622	-0.0578359368057946	0.648238734576905	0.9846664322687164	0.0	UKB_460K.biochemistry_LDLdirect	False
precursor B cell	3.28969853746541	20.001553695802237	0.1644721498888271	0.6386286462600088	0.9846664322687164	0.0	UKB_460K.biochemistry_LDLdirect	False
atrial myocyte	3.628281090375712	12.34827818292646	0.2938289076927673	0.6424723736623801	0.9846664322687164	0.0	UKB_460K.biochemistry_LDLdirect	False
Brush cell of epithelium proper of large intestine	-8.845931245862044	4.207182404844736	-2.1025784942615293	0.99607711108274	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
pericyte cell	-4.234513282775879	5.312588320727322	-0.7970716018507813	0.7971595962784706	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
basophil	-2.1309781682865623	5.374667783494361	-0.39648556043423	0.7019765610950625	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
basal epithelial cell of tracheobronchial tree	-14.984011719737769	9.895876873449764	-1.514167153791016	0.994971428351916	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
basal cell	0.5436828008958944	12.433638401112924	0.0437267663218539	0.6806349050034892	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
astrocyte	-39.53042984008789	7.063460833251084	-5.59646762023501	0.9999999896017104	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
type II pneumocyte	-5.468396688190926	9.409302267879823	-0.5811692017651705	0.765038005364231	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
thymocyte	1.3294823075371835	13.630293243436787	0.0975387897965695	0.6723198000386917	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
stromal cell	-16.392778841622317	13.495702178527178	-1.2146666119903442	0.9828249319564024	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
pulmonary interstitial fibroblast	-17.077136993408203	12.381019438397848	-1.379299748165007	0.9151820568551864	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
regulatory T cell	-13.642075538635254	27.04562591894773	-0.5044096808673907	0.6866388348568715	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
bladder cell	-15.16479776735202	8.620636892144288	-1.759127307771334	0.9955468734265654	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
smooth muscle cell of trachea	-1.2876431540216364	6.502737433541063	-0.198015553785085	0.8396623386623316	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
adventitial cell	-23.491664528500465	12.931024213230105	-1.8166901663106831	0.9970096729397436	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
smooth muscle cell	-3.0314160686849547	10.673914871315242	-0.2840022714469544	0.7842015071138602	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
kidney collecting duct principal cell	-3.865665319287712	6.560732932405003	-0.5892124186604643	0.8747293155012732	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
brain pericyte	-6.683767798995227	8.210197741875765	-0.8140812205904558	0.906729902704269	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
pancreatic D cell	-10.393739790316644	4.7806633055758185	-2.174120854358043	0.993944259048474	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
late pro-B cell	-4.722434020979892	10.740071614838444	-0.439702284150079	0.8172350187636779	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
granulocytopoietic cell	-5.213611882656351	12.7813178967557	-0.4079087872448372	0.8064015733816816	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
fibrocyte	-14.488057136535645	4.035395184041191	-3.5902449390413307	0.9998250877924236	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
lymphocyte	-14.993182182312012	11.40673626424971	-1.3144147313463117	0.8991905277897134	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
fibroblast of lung	-7.489481086866955	14.081226185556186	-0.5318770530473609	0.8369553089453703	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
fibroblast	-3.778758931581788	9.026832163217074	-0.4186140678431618	0.9513438688719292	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
epithelial cell of thymus	-44.80042341890872	37.03879313104897	-1.2095540818621682	0.9805053433109032	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
medium spiny neuron	-6.91824197769165	1.3874099083600695	-4.986444118644843	0.999999645625022	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
megakaryocyte-erythroid progenitor cell	-4.963776618626369	5.387408046811663	-0.92136637423705	0.9120742868778812	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
mesenchymal stem cell	-6.327726825754287	14.088844031643788	-0.4491303056192617	0.9400520551244947	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
ependymal cell	-8.98472589137402	3.5784793478038828	-2.5107664508076475	0.998460724770485	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
enteroendocrine cell	-3.630958994615208	3.556450002268909	-1.0209503837531146	0.9386768912674258	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
mucus secreting cell	-7.534136091597087	5.562130008595704	-1.3545415299451558	0.9315956299969572	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
neuroepithelial cell	-24.657105410946496	11.285236138009406	-2.1848993773289127	0.9977271659067564	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
neuron	-4.405512907788811	1.6392594099563398	-2.687501978656415	0.9995303902986244	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
neuronal stem cell	-5.03229946115208	2.9103780087839106	-1.729087921212958	0.9838401810895488	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
ciliated columnar cell of tracheobronchial tree	-5.701709270477295	1.8805816223479288	-3.03188609455762	0.998868202989506	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
oligodendrocyte	-10.653571532630252	5.702735067290802	-1.8681512304045087	0.9841180150978592	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
kidney loop of Henle ascending limb epithelial cell	-3.747417308625112	6.629264824403985	-0.5652839957199974	0.7863398647857183	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
pancreatic A cell	-16.838189883421098	6.35129902356723	-2.6511411005750234	0.9989667318173532	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
pancreatic B cell	-8.254014615440429	6.728782805932635	-1.2266727658623529	0.944214110817932	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
pancreatic PP cell	-10.817589870087874	5.162061347828668	-2.0955949844800097	0.9899621225332224	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
ventricular myocyte	-8.235671924607049	5.684366721509325	-1.448828396916006	0.970855413682024	0.9999999896017104	0.0	UKB_460K.biochemistry_LDLdirect	False
basal cell of epidermis	64.17703752046154	9.507978374805024	6.74980894892681	5.000394211009782e-15	6.000473053211738e-13	0.8241575700047461	hair_color	True
keratinocyte	50.23830568146248	8.416963736288784	5.968696938168538	1.360368129748275e-11	8.16220877848965e-10	0.8814814814814815	hair_color	True
bulge keratinocyte	78.61223739556507	14.861056479157996	5.289814859785737	1.0237378396943468e-09	4.0949513587773877e-08	0.9600614439324116	hair_color	True
bladder urothelial cell	53.53252794988717	11.487651847499412	4.660006123143427	1.3599012959190914e-07	4.079703887757274e-06	0.9288732394366196	hair_color	True
immature B cell	77.985510436769	19.910849459990565	3.9167344714988346	1.1760731588507042e-05	0.0002822575581241	0.5602716468590832	hair_color	True
epidermal cell	43.24630007600855	11.932999207465365	3.624093098820737	7.070932924099638e-05	0.0014141865848199	0.8252032520325203	hair_color	True
endothelial cell	35.630555949958776	11.403998125872173	3.124391599918276	0.0015385274879524	0.0263747569363283	0.2824675324675325	hair_color	True
non-classical monocyte	64.85784609933316	24.630487329675635	2.633234382707088	0.0042402400758996	0.063603601138494	0.610738255033557	hair_color	True
luminal epithelial cell of mammary gland	19.624501466189365	7.539920930774	2.602746321396084	0.0055572516304507	0.07409668840601	0.3424479166666667	hair_color	True
classical monocyte	58.803534980169545	25.10506124867957	2.342298009062312	0.0098672363859359	0.1076425787556652	0.0	hair_color	False
myeloid cell	37.53613640863215	14.181681935877029	2.6468042774018703	0.0096169579869971	0.1076425787556652	0.0	hair_color	False
promonocyte	40.87878830406873	16.80118832383517	2.4330891075172127	0.0129546026379433	0.129546026379433	0.0	hair_color	False
macrophage	28.02321545906893	9.511215824369671	2.946333673479235	0.0166148886977174	0.1424133316947207	0.0	hair_color	False
bronchial smooth muscle cell	39.42388418837709	18.06276573822397	2.1826050760847364	0.0158148253810895	0.1424133316947207	0.0	hair_color	False
basal cell	25.8271919844075	12.44046049368284	2.0760639847312987	0.02289353323422	0.1831482658737601	0.0	hair_color	False
naive B cell	45.24565898878254	21.374008762590037	2.1168541423999967	0.0348163981622508	0.2198930410247423	0.0	hair_color	False
microglial cell	47.577604038042224	23.314548037909155	2.0406830945503063	0.0339936879751236	0.2198930410247423	0.0	hair_color	False
intestinal crypt stem cell	18.865643448557652	9.404180739205088	2.0060911175291087	0.0332577535671763	0.2198930410247423	0.0	hair_color	False
B cell	48.05564712322361	22.95527174556809	2.093447102515855	0.0304111240587457	0.2198930410247423	0.0	hair_color	False
T cell	27.778677932591624	12.648500679246151	2.1962032210008333	0.0442599364725868	0.2655596188355211	0.0	hair_color	False
NK cell	28.10893004140564	15.007063220497065	1.873046686643772	0.0482919944325451	0.2759542539002579	0.0	hair_color	False
respiratory basal cell	13.91702651977539	9.356382066588427	1.4874367485989044	0.0725404742945103	0.3802822320519439	0.0	hair_color	False
DN4 thymocyte	29.854258162130517	16.27691256950636	1.8341474794218864	0.0732577271350394	0.3802822320519439	0.0	hair_color	False
keratinocyte stem cell	16.452539443969727	11.140038088283156	1.4768835899469808	0.0760564464103887	0.3802822320519439	0.0	hair_color	False
vein endothelial cell	30.3351080855967	21.98480187839067	1.3798217629340443	0.1061111316181934	0.4005035536044668	0.0	hair_color	False
epithelial cell	18.801219197656582	8.677334697259127	2.1667043917984685	0.0946371670671265	0.4005035536044668	0.0	hair_color	False
regulatory T cell	35.93356704711914	28.326897941226413	1.2685316663220694	0.1072415167318643	0.4005035536044668	0.0	hair_color	False
CD8-positive, alpha-beta T cell	29.193053370197493	17.50939979802431	1.6672789305714246	0.0936911541153918	0.4005035536044668	0.0	hair_color	False
smooth muscle cell of the pulmonary artery	22.644502633500014	16.470945991780454	1.3748149404897796	0.1101384772412283	0.4005035536044668	0.0	hair_color	False
mature alpha-beta T cell	24.42056529203104	14.250328954886236	1.713684320505287	0.0898476820816009	0.4005035536044668	0.0	hair_color	False
proerythroblast	22.375606441911444	13.345230827466937	1.676674366385506	0.0997341497834464	0.4005035536044668	0.0	hair_color	False
CD4-positive, alpha-beta T cell	29.155737181908663	16.538258139200007	1.7629267203661505	0.0972708547116171	0.4005035536044668	0.0	hair_color	False
epithelial cell of thymus	42.98043136136242	25.408694416455123	1.691563944880518	0.1015485130428676	0.4005035536044668	0.0	hair_color	False
basal epithelial cell of tracheobronchial tree	19.0126933791743	11.245175945598008	1.6907421876859947	0.1211354056368257	0.427536725777032	0.0	hair_color	False
myeloid leukocyte	23.82868814774895	14.100335558546044	1.6899376648739872	0.1361360207818935	0.4667520712522063	0.0	hair_color	False
neuroepithelial cell	26.68857725654736	22.57466874284148	1.182235609326955	0.1455917711303128	0.476474530556045	0.0	hair_color	False
dendritic cell	14.260216040137124	12.15725113000939	1.1729802969140533	0.1469129802547805	0.476474530556045	0.0	hair_color	False
smooth muscle cell of trachea	14.423075869975245	9.456269827229264	1.5252394584219768	0.1701575867940468	0.5373397477706742	0.0	hair_color	False
epithelial cell of large intestine	17.59482786056098	9.380969936156388	1.875587277254404	0.1749634761166776	0.538349157282085	0.0	hair_color	False
valve cell	12.852381690270978	13.535048190075678	0.9495630536206549	0.2083150758397984	0.5871549966790659	0.0	hair_color	False
hematopoietic stem cell	13.93362005214072	12.08741021560342	1.1527382461260447	0.2168028431035157	0.5871549966790659	0.0	hair_color	False
precursor B cell	22.0071704963882	19.718114702359163	1.1160889785145212	0.2115847508671829	0.5871549966790659	0.0	hair_color	False
enterocyte of epithelium of large intestine	12.074176855635995	9.17546193260728	1.3159203257906191	0.2201831237546497	0.5871549966790659	0.0	hair_color	False
skeletal muscle satellite cell	20.22905659780597	17.158625890838763	1.1789438575385314	0.2014205650498247	0.5871549966790659	0.0	hair_color	False
chondrocyte	7.167798351040808	6.378888635980536	1.123675103937444	0.2040498319047543	0.5871549966790659	0.0	hair_color	False
mesenchymal stem cell of adipose	13.467338072394355	9.80574345250635	1.3734132590377022	0.2263711854085635	0.5905335271527743	0.0	hair_color	False
fenestrated cell	19.34049725289076	18.769340117095997	1.030430325852241	0.2682050948279535	0.6847789655181792	0.0	hair_color	False
intermediate monocyte	14.946475982666016	25.778915614012472	0.5797945967339937	0.2808559452156489	0.7021398630391223	0.0	hair_color	False
endothelial cell of lymphatic vessel	7.353137743375507	11.851082054879395	0.6204612970634213	0.3298799901424133	0.8078693636140735	0.0	hair_color	False
lymphoid progenitor cell	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	hair_color	False
lung macrophage	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	hair_color	False
lung neuroendocrine cell	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	hair_color	False
oligodendrocyte	2.354073233491275	5.9909156015018485	0.3929404768949069	0.3700012085297505	0.8333333333333334	0.0	hair_color	False
myeloid dendritic cell	8.341741224698856	13.302520164115428	0.6270797654719099	0.4460447103526109	0.8333333333333334	0.0	hair_color	False
neutrophil	14.003155816339248	23.117318222490667	0.6057430918918476	0.4266653004950612	0.8333333333333334	0.0	hair_color	False
oligodendrocyte precursor cell	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	hair_color	False
plasma cell	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	hair_color	False
plasmacytoid dendritic cell	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	hair_color	False
professional antigen presenting cell	23.1126582555281	26.300218757182588	0.8788009890304063	0.3643166089039241	0.8333333333333334	0.0	hair_color	False
stromal cell	8.472946553350965	12.26550499905215	0.6907947576561858	0.4189093980565304	0.8333333333333334	0.0	hair_color	False
type I pneumocyte	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	hair_color	False
monocyte	12.537320311254522	15.864980290824557	0.7902512377217026	0.4367405800606549	0.8333333333333334	0.0	hair_color	False
leukocyte	10.46725084230566	16.2455190363836	0.6443161845960794	0.3746988079915274	0.8333333333333334	0.0	hair_color	False
kidney interstitial fibroblast	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	hair_color	False
Bergmann glial cell	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	hair_color	False
endocardial cell	5.4089816084337	15.362755323868084	0.3520840822108341	0.4943696605598783	0.8333333333333334	0.0	hair_color	False
interneuron	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	hair_color	False
club cell of bronchiole	0.0	1e-06	0.0	0.5	0.8333333333333334	0.0	hair_color	False
basophil	1.0921653192330574	6.060232116922172	0.1802183972761325	0.4605739088308037	0.8333333333333334	0.0	hair_color	False
aortic endothelial cell	12.365996997677977	11.084727695880249	1.1155887033899736	0.4532044793157388	0.8333333333333334	0.0	hair_color	False
granulocyte	16.915145029687473	20.953582647313187	0.8072674403418286	0.3558955921801892	0.8333333333333334	0.0	hair_color	False
